model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Qwen3-8B,0,medqa,,1,1,0.16151142120361328,1.098472237586975,0.430327445268631,3.0,0.25506025925278664,0.5718345642089844,0
Qwen3-8B,0,medqa,,1,1,0.009585469961166382,0.7631255984306335,0.6736487448215485,0.25,0.22932008653879166,0.28864872455596924,0
Qwen3-8B,0,medqa,,1,1,0.22025078535079956,1.1163493394851685,0.3712146580219269,3.875,0.29604048654437065,0.4768608808517456,0
Qwen3-8B,0,medqa,,1,1,-0.148275226354599,0.7871133685112,0.8441907465457916,0.25,0.18735537258908153,0.38415592908859253,0
Qwen3-8B,0,medqa,,1,1,-0.12068057060241699,0.5408309102058411,0.1261254958808422,5.75,0.1289565283805132,0.2987964451313019,0
Qwen3-8B,0,medqa,,1,1,0.0005854964256286621,0.7761252522468567,0.40587025694549084,5.75,0.1953144147992134,0.4689488112926483,0
Qwen3-8B,0,medqa,,0,1,-0.0005467832088470459,0.9590873718261719,0.4634879007935524,5.25,0.1046273224055767,0.3202609419822693,0
Qwen3-8B,0,medqa,,1,1,0.19924470782279968,1.0243160724639893,0.3246362414211035,7.625,0.17211323231458664,0.3013128936290741,0
Qwen3-8B,0,medqa,,0,1,-0.211496502161026,0.6185274720191956,0.2551083043217659,4.25,0.22051122039556503,0.3462623953819275,0
Qwen3-8B,0,medqa,,1,1,-0.06028369069099426,0.754146933555603,0.7452453970909119,0.0,0.18162278458476067,0.3398588299751282,0
Qwen3-8B,0,medqa,,0,1,-0.038218557834625244,0.7832571864128113,0.3706963509321213,2.875,0.25782085582613945,0.4657088816165924,0
Qwen3-8B,0,medqa,,1,1,0.15233027935028076,1.0490442514419556,0.3125510811805725,3.875,0.1766681969165802,0.28498929738998413,0
Qwen3-8B,0,medqa,,0,1,0.02523338794708252,0.7067588567733765,0.3855572920292616,5.0,0.11368427984416485,0.2620418667793274,0
Qwen3-8B,0,medqa,,1,1,0.14125728607177734,0.992961585521698,0.23341385275125504,4.125,0.13987963646650314,0.43067583441734314,0
