model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Llama-3.1-8B-Instruct,0,mmlu,,1,0,2.4851208925247192,2.8915348052978516,0.0010138327488675714,10.5,0.010554159060120583,0.058111537247896194,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,2.585058808326721,2.7449593544006348,0.10725025470310356,3.75,0.03179612709209323,0.05296779423952103,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,2.691659092903137,3.131385564804077,0.007196856429800391,6.75,0.05460822209715843,0.0634106993675232,0
Llama-3.1-8B-Instruct,0,mmlu,,1,1,4.996891736984253,7.115573883056641,0.3624432310461998,2.75,0.12515579164028168,0.20070503652095795,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,3.5844372510910034,4.450565338134766,0.009822333231568336,6.75,0.0528391283005476,0.11200035363435745,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,1.0127034187316895,2.025406837463379,0.34129140042932704,1.25,0.034989734180271626,0.09444252401590347,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,3.55778706073761,4.317314624786377,0.10589181206159992,4.0,0.05849024839699268,0.07892630994319916,0
Llama-3.1-8B-Instruct,0,mmlu,,1,1,5.409968376159668,7.675226211547852,0.20354713965207338,3.0,0.11702164821326733,0.19257985055446625,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,3.5444618463516235,4.1440887451171875,0.00419614277780056,8.0,0.006504443474113941,0.00772473681718111,0
Llama-3.1-8B-Instruct,0,mmlu,,0,0,2.2252824306488037,4.450564861297607,0.4762756574200466,1.25,0.11756038293242455,0.12030873447656631,0
Llama-3.1-8B-Instruct,0,mmlu,,0,0,4.9968918561935425,7.128899097442627,0.6162283746525645,1.0,0.09526044502854347,0.13110482692718506,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,2.4917834997177124,2.8382346630096436,0.002132394118234515,9.25,0.06804737681522965,0.12892697751522064,0
Llama-3.1-8B-Instruct,0,mmlu,,0,1,2.6783339977264404,5.356667995452881,0.5015393201028928,0.75,0.13435513526201248,0.17523352801799774,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,4.643778085708618,6.409346580505371,0.050179039593786,4.5,0.1023768000304699,0.16013292968273163,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,2.5317585468292236,2.904859781265259,0.0025589185243006796,7.875,-0.01059027947485447,0.046234387904405594,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,4.836991190910339,6.915698051452637,0.5234906905388925,0.125,0.05872739292681217,0.07486649602651596,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,2.491783380508423,4.983566761016846,0.19759614957729355,2.0,0.1501559428870678,0.1766648292541504,0
Llama-3.1-8B-Instruct,0,mmlu,,0,1,2.351870536804199,4.703741073608398,0.5205961226020008,0.75,0.06504315696656704,0.15386350452899933,0
Llama-3.1-8B-Instruct,0,mmlu,,1,1,1.0993162393569946,2.1986324787139893,0.4452517032623291,1.625,0.11087510734796524,0.11880967766046524,0
Llama-3.1-8B-Instruct,0,mmlu,,0,0,3.4578492641448975,4.210714340209961,0.6410092164296657,0.125,0.07404324319213629,0.12830203771591187,0
Llama-3.1-8B-Instruct,0,mmlu,,1,1,3.604424476623535,7.20884895324707,0.5593127906322479,2.5,0.07988150883466005,0.1589261144399643,0
