model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit,avg_proj,refusal_detected,format_violation,choice_margin,answer_entropy
Qwen2.5-7B-Instruct,2,mmlu,,1,0,-0.2145577222108841,0.2872019112110138,0.390619530694039,14.5,0.1616269052028656,0.17055447399616241,0,-0.2145577222108841,0,0,14.5,0.390619530694039
Qwen2.5-7B-Instruct,2,mmlu,,0,1,-0.2830981984734535,0.09951941668987274,0.10034182667732239,5.25,0.3311171680688858,0.4007874131202698,0,-0.2830981984734535,0,0,5.25,0.10034182667732239
Qwen2.5-7B-Instruct,2,mmlu,,1,0,-0.31536003947257996,-0.27309584617614746,0.3154103255365044,8.75,0.2217746637761593,0.3257735073566437,0,-0.31536003947257996,0,0,8.75,0.3154103255365044
Qwen2.5-7B-Instruct,2,mmlu,,1,0,-0.16684933006763458,0.33297446370124817,0.2940293888632368,15.25,0.15806188434362411,0.18577158451080322,0,-0.16684933006763458,0,0,15.25,0.2940293888632368
Qwen2.5-7B-Instruct,2,mmlu,,1,0,0.02909967303276062,0.4064962863922119,0.7446344419399793,14.25,0.2088071834295988,0.3686755895614624,0,0.02909967303276062,0,0,14.25,0.7446344419399793
Qwen2.5-7B-Instruct,2,mmlu,,1,0,-0.4793182760477066,-0.4226818382740021,0.04668841528473422,11.875,0.18690060917288065,0.3625393509864807,0,-0.4793182760477066,0,0,11.875,0.04668841528473422
Qwen2.5-7B-Instruct,2,mmlu,,1,0,-0.06533655896782875,0.0331287756562233,0.2564334012567997,4.0,0.10935858823359013,0.16825194656848907,0,-0.06533655896782875,0,0,4.0,0.2564334012567997
Qwen2.5-7B-Instruct,2,mmlu,,1,1,0.08411867916584015,0.3906322121620178,0.08361158147454262,4.75,0.19441985338926315,0.3214447498321533,0,0.08411867916584015,0,0,4.75,0.08361158147454262
Qwen2.5-7B-Instruct,2,mmlu,,1,0,0.1714821755886078,0.6885186433792114,0.33362653285887234,18.75,0.08469235617667437,0.16485342383384705,0,0.1714821755886078,0,0,18.75,0.33362653285887234
Qwen2.5-7B-Instruct,2,mmlu,,1,0,0.11473024636507034,0.27244138717651367,0.002097770451428005,15.25,0.26755113154649734,0.4536333680152893,0,0.11473024636507034,0,0,15.25,0.002097770451428005
Qwen2.5-7B-Instruct,2,mmlu,,1,0,-0.6759881675243378,-0.34046369791030884,0.11192177748307586,6.5,0.19865835830569267,0.34961622953414917,0,-0.6759881675243378,0,0,6.5,0.11192177748307586
Qwen2.5-7B-Instruct,2,mmlu,,0,1,-0.16741903871297836,-0.14335687458515167,0.6733170747756958,1.0,0.35604317486286163,0.5516383647918701,0,-0.16741903871297836,0,0,1.0,0.6733170747756958
Qwen2.5-7B-Instruct,2,mmlu,,1,0,0.18262061476707458,0.4606179893016815,0.4326367401510538,17.0,0.2897026017308235,0.4239625334739685,0,0.18262061476707458,0,0,17.0,0.4326367401510538
Qwen2.5-7B-Instruct,2,mmlu,,0,0,-0.4404080882668495,-0.1849680095911026,0.25684391940012574,6.5,0.3498930037021637,0.4946227967739105,0,-0.4404080882668495,0,0,6.5,0.25684391940012574
Qwen2.5-7B-Instruct,2,mmlu,,0,0,-0.6490234048105776,-0.015375358052551746,0.2575370594859123,4.75,0.323349017649889,0.5332502722740173,0,-0.6490234048105776,0,0,4.75,0.2575370594859123
Qwen2.5-7B-Instruct,2,mmlu,,1,0,0.14959850907325745,0.44239211082458496,0.7423822318719431,14.125,0.23887665569782257,0.2623154819011688,0,0.14959850907325745,0,0,14.125,0.7423822318719431
Qwen2.5-7B-Instruct,2,mmlu,,0,1,-0.22788000851869583,-0.15527285635471344,0.2877063974738121,5.875,0.18953904509544373,0.3161419928073883,0,-0.22788000851869583,0,0,5.875,0.2877063974738121
Qwen2.5-7B-Instruct,2,mmlu,,1,0,-0.11033223196864128,-0.055342234671115875,0.013827569782733917,7.5,0.23794840648770332,0.41065290570259094,0,-0.11033223196864128,0,0,7.5,0.013827569782733917
Qwen2.5-7B-Instruct,2,mmlu,,1,0,-0.08530347049236298,0.2782890200614929,0.15601494184193143,14.25,0.21787871792912483,0.32946938276290894,0,-0.08530347049236298,0,0,14.25,0.15601494184193143
Qwen2.5-7B-Instruct,2,mmlu,,0,0,-0.3443713039159775,0.13522711396217346,0.7230984568595886,0.5,0.22609779238700867,0.34709233045578003,0,-0.3443713039159775,0,0,0.5,0.7230984568595886
Qwen2.5-7B-Instruct,2,mmlu,,1,0,-0.2683306485414505,-0.21885868906974792,0.5043253721669316,5.75,0.16089994087815285,0.23468731343746185,0,-0.2683306485414505,0,0,5.75,0.5043253721669316
Qwen2.5-7B-Instruct,2,mmlu,,0,1,-0.03155013918876648,0.36543434858322144,0.11021851236000657,7.125,0.07313793897628784,0.08021358400583267,0,-0.03155013918876648,0,0,7.125,0.11021851236000657
Qwen2.5-7B-Instruct,2,mmlu,,1,1,-0.21515408530831337,-0.07056445628404617,0.19471739797063492,14.125,0.13409698009490967,0.15866144001483917,0,-0.21515408530831337,0,0,14.125,0.19471739797063492
Qwen2.5-7B-Instruct,2,mmlu,,1,0,-0.1666693538427353,0.1542106568813324,0.4677613526582718,0.75,0.2132401168346405,0.351091593503952,0,-0.1666693538427353,0,0,0.75,0.4677613526582718
Qwen2.5-7B-Instruct,2,mmlu,,1,1,0.16638372838497162,0.1750147044658661,0.0821626647375524,7.25,0.14694557711482048,0.21903632581233978,0,0.16638372838497162,0,0,7.25,0.0821626647375524
Qwen2.5-7B-Instruct,2,mmlu,,0,1,0.014970023185014725,0.024560872465372086,0.38379400968551636,5.25,0.2094968967139721,0.31969064474105835,0,0.014970023185014725,0,0,5.25,0.38379400968551636
Qwen2.5-7B-Instruct,2,mmlu,,1,0,-0.26018308848142624,0.23346050083637238,0.06671345869585821,15.125,0.22990834526717663,0.40932542085647583,0,-0.26018308848142624,0,0,15.125,0.06671345869585821
Qwen2.5-7B-Instruct,2,mmlu,,0,0,-0.8172587305307388,-0.19223883748054504,0.8687969744205475,0.75,0.1236034482717514,0.177822545170784,0,-0.8172587305307388,0,0,0.75,0.8687969744205475
Qwen2.5-7B-Instruct,2,mmlu,,0,1,-0.49402783811092377,-0.26871970295906067,0.2595748947933316,1.5,0.2542863190174103,0.3447006940841675,0,-0.49402783811092377,0,0,1.5,0.2595748947933316
Qwen2.5-7B-Instruct,2,mmlu,,0,0,-0.28963325498625636,-0.008645853959023952,0.3194565835292451,11.0,0.32897619903087616,0.36444684863090515,0,-0.28963325498625636,0,0,11.0,0.3194565835292451
Qwen2.5-7B-Instruct,2,mmlu,,0,0,-0.644574262201786,0.16313783824443817,0.39824968576431274,1.25,0.2318331077694893,0.23664861917495728,0,-0.644574262201786,0,0,1.25,0.39824968576431274
Qwen2.5-7B-Instruct,2,mmlu,,1,1,0.22237804532051086,0.6424686908721924,0.40896477321803104,12.375,0.12006925232708454,0.21502403914928436,0,0.22237804532051086,0,0,12.375,0.40896477321803104
Qwen2.5-7B-Instruct,2,mmlu,,0,0,0.12719233334064484,0.5316699743270874,0.14042737876297906,10.625,0.0778448972851038,0.09855000674724579,0,0.12719233334064484,0,0,10.625,0.14042737876297906
Qwen2.5-7B-Instruct,2,mmlu,,1,0,0.005930542945861816,0.26827284693717957,0.33262353404643363,12.25,0.07317890226840973,0.1281721442937851,0,0.005930542945861816,0,0,12.25,0.33262353404643363
Qwen2.5-7B-Instruct,2,mmlu,,0,0,-0.24412094801664352,0.1462017446756363,0.6287628263235092,0.75,0.2731088697910309,0.41098055243492126,0,-0.24412094801664352,0,0,0.75,0.6287628263235092
Qwen2.5-7B-Instruct,2,mmlu,,1,1,0.017803524620831013,0.03596946597099304,0.07515806828632776,14.75,0.21886060759425163,0.33894699811935425,0,0.017803524620831013,0,0,14.75,0.07515806828632776
Qwen2.5-7B-Instruct,2,mmlu,,0,0,-0.4826948940753937,-0.13380318880081177,0.47614917904138565,0.5,0.1445901058614254,0.221501886844635,0,-0.4826948940753937,0,0,0.5,0.47614917904138565
Qwen2.5-7B-Instruct,2,mmlu,,1,1,-0.15765619277954102,0.21304887533187866,0.21172102991840802,10.75,0.2939215749502182,0.4109506905078888,0,-0.15765619277954102,0,0,10.75,0.21172102991840802
Qwen2.5-7B-Instruct,2,mmlu,,1,0,-0.45838647335767746,0.12000025808811188,0.1768205052940175,8.0,0.2869369871914387,0.5340710282325745,0,-0.45838647335767746,0,0,8.0,0.1768205052940175
Qwen2.5-7B-Instruct,2,mmlu,,1,0,0.37349170446395874,0.4135085642337799,0.24271229562873486,10.25,0.28544440120458603,0.363940566778183,0,0.37349170446395874,0,0,10.25,0.24271229562873486
Qwen2.5-7B-Instruct,2,mmlu,,1,0,0.02431473135948181,0.7886837720870972,0.3356681505792949,12.25,-0.01839764229953289,0.04752945527434349,0,0.02431473135948181,0,0,12.25,0.3356681505792949
Qwen2.5-7B-Instruct,2,mmlu,,1,0,0.2433207214344293,0.49048370122909546,0.37048507388681173,6.0,0.31770819425582886,0.560384213924408,0,0.2433207214344293,0,0,6.0,0.37048507388681173
Qwen2.5-7B-Instruct,2,mmlu,,1,1,-0.38944394886493683,0.17896834015846252,0.18625048230751418,11.25,0.040476344525814056,0.20983125269412994,0,-0.38944394886493683,0,0,11.25,0.18625048230751418
Qwen2.5-7B-Instruct,2,mmlu,,1,0,-0.16246601939201355,0.40159177780151367,0.028340938833025575,15.0,0.10038504377007484,0.24736939370632172,0,-0.16246601939201355,0,0,15.0,0.028340938833025575
Qwen2.5-7B-Instruct,2,mmlu,,0,0,-0.40118561685085297,0.27054741978645325,0.36930374801158905,3.75,0.23677115887403488,0.4014275372028351,0,-0.40118561685085297,0,0,3.75,0.36930374801158905
Qwen2.5-7B-Instruct,2,mmlu,,1,0,-0.5438026189804077,-0.39299964904785156,0.29328569024801254,2.375,0.23880690336227417,0.30625903606414795,0,-0.5438026189804077,0,0,2.375,0.29328569024801254
Qwen2.5-7B-Instruct,2,mmlu,,1,0,-0.33712857961654663,0.25087088346481323,0.15078755468130112,5.25,0.2916487865149975,0.5060743689537048,0,-0.33712857961654663,0,0,5.25,0.15078755468130112
Qwen2.5-7B-Instruct,2,mmlu,,0,0,-0.4142427481710911,0.083217553794384,0.5856732577085495,2.5,0.29883530735969543,0.32506218552589417,0,-0.4142427481710911,0,0,2.5,0.5856732577085495
Qwen2.5-7B-Instruct,2,mmlu,,1,0,0.1377633661031723,0.16629105806350708,0.45034889185990323,13.375,0.1808316484093666,0.24268387258052826,0,0.1377633661031723,0,0,13.375,0.45034889185990323
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.2553100809454918,0.26613888144493103,0.3031788142398,6.75,0.19788136705756187,0.3105212450027466,0,0.2553100809454918,0,0,6.75,0.3031788142398
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.06488812388852239,0.00048579927533864975,0.3789138000574894,9.375,0.15813998878002167,0.2001940757036209,0,-0.06488812388852239,0,0,9.375,0.3789138000574894
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.35871240124106407,0.7018476128578186,0.019070254638791084,6.0,0.20764505863189697,0.30843496322631836,0,0.35871240124106407,0,0,6.0,0.019070254638791084
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.10527888685464859,-0.08218030631542206,0.34708175843115896,9.125,0.2138662002980709,0.36044010519981384,0,-0.10527888685464859,0,0,9.125,0.34708175843115896
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.3991846516728401,0.07111679017543793,0.04263346255174838,10.0,0.0900954743847251,0.199635848402977,0,-0.3991846516728401,0,0,10.0,0.04263346255174838
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.03766641020774841,0.2140938639640808,0.5935633480548859,0.0,0.254153567366302,0.5039154291152954,0,-0.03766641020774841,0,0,0.0,0.5935633480548859
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.0648387223482132,0.13677304983139038,0.33642810974561144,11.75,0.18603408709168434,0.25425446033477783,0,0.0648387223482132,0,0,11.75,0.33642810974561144
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.42596928775310516,0.2881965935230255,0.6825843751430511,0.25,0.2242465727031231,0.3531854748725891,0,-0.42596928775310516,0,0,0.25,0.6825843751430511
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.16630841419100761,0.3717125356197357,0.2887511439039372,10.5,0.3288261890411377,0.39142587780952454,0,0.16630841419100761,0,0,10.5,0.2887511439039372
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.6510175690054893,0.171361044049263,0.12232465296983719,3.75,0.2728456109762192,0.3714601993560791,0,-0.6510175690054893,0,0,3.75,0.12232465296983719
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.26353321969509125,0.07428523898124695,0.2374969944357872,9.25,0.08805459551513195,0.19924615323543549,0,-0.26353321969509125,0,0,9.25,0.2374969944357872
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.28102201968431473,0.39541923999786377,0.5002314802259207,8.375,0.24835366755723953,0.2690669894218445,0,0.28102201968431473,0,0,8.375,0.5002314802259207
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.17608574219048023,0.03395562991499901,0.3523040016007144,10.625,0.10308539867401123,0.16032326221466064,0,-0.17608574219048023,0,0,10.625,0.3523040016007144
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.4144032150506973,-0.3924524486064911,0.5576679706573486,1.75,0.3889886140823364,0.4659504294395447,0,-0.4144032150506973,0,0,1.75,0.5576679706573486
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.4107527434825897,0.43383505940437317,0.4424115866422653,1.5,0.36176030337810516,0.39347973465919495,0,0.4107527434825897,0,0,1.5,0.4424115866422653
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.19259876757860184,0.24292290210723877,0.3410727232694626,2.5,0.20208626240491867,0.317800372838974,0,0.19259876757860184,0,0,2.5,0.3410727232694626
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.01065553305670619,0.01109726820141077,0.4506713188311551,10.5,0.14648080617189407,0.15395598113536835,0,-0.01065553305670619,0,0,10.5,0.4506713188311551
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.28419627249240875,-0.2820778489112854,0.2820668361382559,10.0,0.13347048871219158,0.23979690670967102,0,-0.28419627249240875,0,0,10.0,0.2820668361382559
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.1252889186143875,-0.044542163610458374,0.22459529293701053,6.75,0.1755293272435665,0.2532687187194824,0,-0.1252889186143875,0,0,6.75,0.22459529293701053
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.22040100395679474,0.3885452449321747,0.26949912309646606,3.0,0.25764865428209305,0.35633549094200134,0,0.22040100395679474,0,0,3.0,0.26949912309646606
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.4278893917798996,0.6837504506111145,0.37646389224937593,12.625,0.18670612573623657,0.30515730381011963,0,0.4278893917798996,0,0,12.625,0.37646389224937593
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.14534921944141388,-0.08707152307033539,0.25179108785960125,11.75,0.24550045281648636,0.3477701246738434,0,-0.14534921944141388,0,0,11.75,0.25179108785960125
Qwen2.5-7B-Instruct,2,medqa,,0,1,0.009888708591461182,0.05509348213672638,0.300543162971735,4.25,0.22533689439296722,0.3482682406902313,0,0.009888708591461182,0,0,4.25,0.300543162971735
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.031914686085656285,-0.00623129541054368,0.6749710142612457,3.0,0.17128513753414154,0.33226895332336426,0,-0.031914686085656285,0,0,3.0,0.6749710142612457
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.001648835837841034,0.17834649980068207,0.24490263778716326,6.25,0.2769311619922519,0.5701287984848022,0,0.001648835837841034,0,0,6.25,0.24490263778716326
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.1460082195699215,0.11268583685159683,0.19857125356793404,2.5,0.35742107778787613,0.5452887415885925,0,-0.1460082195699215,0,0,2.5,0.19857125356793404
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.14949110290035605,0.3039959669113159,0.3878788687288761,8.25,0.21174851804971695,0.3012583255767822,0,0.14949110290035605,0,0,8.25,0.3878788687288761
Qwen2.5-7B-Instruct,2,medqa,,0,1,0.10548397526144981,0.17201705276966095,0.3989431858062744,2.5,0.1834932193160057,0.18405701220035553,0,0.10548397526144981,0,0,2.5,0.3989431858062744
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.35629305988550186,-0.08598293364048004,0.37194670439566835,14.25,0.21343784034252167,0.38308435678482056,0,-0.35629305988550186,0,0,14.25,0.37194670439566835
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.2526021972298622,-0.16814415156841278,0.2897123321890831,2.75,0.18895404785871506,0.2613508999347687,0,-0.2526021972298622,0,0,2.75,0.2897123321890831
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.26878272742033005,0.312949001789093,0.09092319705450791,12.625,0.2925937548279762,0.3422909080982208,0,0.26878272742033005,0,0,12.625,0.09092319705450791
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.04740828741341829,0.11374611407518387,0.30544583301525563,8.75,0.21365788765251637,0.37783366441726685,0,0.04740828741341829,0,0,8.75,0.30544583301525563
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.3263333886861801,-0.27422112226486206,0.49644994735717773,1.25,0.29957811534404755,0.5019292831420898,0,-0.3263333886861801,0,0,1.25,0.49644994735717773
Qwen2.5-7B-Instruct,2,medqa,,0,1,0.3705500587821007,0.4919554889202118,0.3794025778770447,5.5,0.3280601017177105,0.5444557070732117,0,0.3705500587821007,0,0,5.5,0.3794025778770447
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.0772041603922844,0.19280733168125153,0.4989686951448675,10.375,0.01177307590842247,0.10575718432664871,0,-0.0772041603922844,0,0,10.375,0.4989686951448675
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.5046013593673706,-0.3291590213775635,0.21731286868453026,4.75,0.13351504039019346,0.279219388961792,0,-0.5046013593673706,0,0,4.75,0.21731286868453026
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.06020090728998184,0.09874845296144485,0.17314852093113586,9.5,0.08254336193203926,0.09258638322353363,0,0.06020090728998184,0,0,9.5,0.17314852093113586
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.10824960470199585,0.4194168746471405,0.31247904151678085,3.75,0.03716941922903061,0.10508280247449875,0,0.10824960470199585,0,0,3.75,0.31247904151678085
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.027637936640530825,0.040864720940589905,0.3373376438394189,6.25,0.13092124834656715,0.1578298658132553,0,0.027637936640530825,0,0,6.25,0.3373376438394189
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.038417667150497437,0.25942298769950867,0.30525394156575203,1.0,0.1896093674004078,0.28404155373573303,0,0.038417667150497437,0,0,1.0,0.30525394156575203
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.012560397386550903,0.24221771955490112,0.6771738529205322,1.25,0.2070656232535839,0.3037283718585968,0,0.012560397386550903,0,0,1.25,0.6771738529205322
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.27722232788801193,-0.21784521639347076,0.29279625974595547,4.75,0.13854185119271278,0.19379553198814392,0,-0.27722232788801193,0,0,4.75,0.29279625974595547
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.44631434977054596,0.9018431305885315,0.4535885858058464,10.375,0.2572462670505047,0.41727104783058167,0,0.44631434977054596,0,0,10.375,0.4535885858058464
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.10544044524431229,-0.07655316591262817,0.10487284138798714,5.0,0.13455795496702194,0.18252447247505188,0,-0.10544044524431229,0,0,5.0,0.10487284138798714
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.134850412607193,-0.09179472923278809,0.33102115988731384,2.75,0.3707113489508629,0.6376509070396423,0,-0.134850412607193,0,0,2.75,0.33102115988731384
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.15915630757808685,0.3638862073421478,0.36379866187144216,14.125,0.007228892296552658,0.09986379742622375,0,-0.15915630757808685,0,0,14.125,0.36379866187144216
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.32557839155197144,-0.2399081289768219,0.2739138950128108,2.25,0.3060013949871063,0.3716244399547577,0,-0.32557839155197144,0,0,2.25,0.2739138950128108
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.10725406929850578,0.3203437328338623,0.4056622691623488,14.0,0.3840290457010269,0.5598136186599731,0,0.10725406929850578,0,0,14.0,0.4056622691623488
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.3393315374851227,-0.2683108150959015,0.5927124619483948,1.0,0.27152854204177856,0.3470662832260132,0,-0.3393315374851227,0,0,1.0,0.5927124619483948
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.22796330228447914,-0.09502757340669632,0.3611717224121094,2.0,0.2523381859064102,0.3200245201587677,0,-0.22796330228447914,0,0,2.0,0.3611717224121094
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.4197298875078559,-0.008782921358942986,0.3736072704195976,5.0,0.056812165305018425,0.1648215353488922,0,-0.4197298875078559,0,0,5.0,0.3736072704195976
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.3019721657037735,0.30936139822006226,0.06370163563406095,9.75,0.31145129352808,0.4436444342136383,0,0.3019721657037735,0,0,9.75,0.06370163563406095
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.03290493041276932,0.19627991318702698,0.34937327075749636,6.0,0.2843063026666641,0.46510428190231323,0,0.03290493041276932,0,0,6.0,0.34937327075749636
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.21382255852222443,-0.14114612340927124,0.11579080484807491,3.0,0.3895118981599808,0.5819752812385559,0,-0.21382255852222443,0,0,3.0,0.11579080484807491
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.3596605956554413,0.40412670373916626,0.043724545921577374,12.75,0.2869451940059662,0.5056260228157043,0,0.3596605956554413,0,0,12.75,0.043724545921577374
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.12779738008975983,0.15320011973381042,0.37469278601929545,9.125,0.34640394896268845,0.5832513570785522,0,-0.12779738008975983,0,0,9.125,0.37469278601929545
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.10537612438201904,0.26627209782600403,0.4168920964002609,0.25,0.17233028262853622,0.19017133116722107,0,0.10537612438201904,0,0,0.25,0.4168920964002609
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.07896885275840759,0.24004524946212769,0.13260150700807571,4.5,0.20363016799092293,0.3497723340988159,0,0.07896885275840759,0,0,4.5,0.13260150700807571
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.40497634559869766,0.13645325601100922,0.1033585819768632,13.0,0.24133081175386906,0.4663890600204468,0,-0.40497634559869766,0,0,13.0,0.1033585819768632
Qwen2.5-7B-Instruct,2,medqa,,0,1,0.13289346545934677,0.5056612491607666,0.4158596992492676,2.25,0.27559488266706467,0.3511616587638855,0,0.13289346545934677,0,0,2.25,0.4158596992492676
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.19949541613459587,-0.0807613655924797,0.359446453898272,11.125,0.2026207409799099,0.3205878734588623,0,-0.19949541613459587,0,0,11.125,0.359446453898272
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.0653366893529892,0.36590585112571716,0.22627986103913145,16.375,0.13457326963543892,0.1777486503124237,0,-0.0653366893529892,0,0,16.375,0.22627986103913145
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.13296689838171005,0.3923361897468567,0.09879645332694054,5.75,0.16172025725245476,0.2773714065551758,0,0.13296689838171005,0,0,5.75,0.09879645332694054
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.7289406955242157,-0.04687291383743286,0.6033517867326736,0.5,0.285113200545311,0.3884003460407257,0,-0.7289406955242157,0,0,0.5,0.6033517867326736
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.02170599438250065,0.09200804680585861,0.5588629245758057,3.25,0.23323071002960205,0.24979376792907715,0,0.02170599438250065,0,0,3.25,0.5588629245758057
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.07274033408612013,0.002172360196709633,0.35767423268407583,8.5,0.19065460562705994,0.29099684953689575,0,-0.07274033408612013,0,0,8.5,0.35767423268407583
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.2506600022315979,0.267101526260376,0.38682596856961027,9.0,0.2956915460526943,0.4905134439468384,0,-0.2506600022315979,0,0,9.0,0.38682596856961027
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.2836916446685791,0.3024865686893463,0.34190090745687485,6.0,0.22495411336421967,0.27546462416648865,0,0.2836916446685791,0,0,6.0,0.34190090745687485
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.1335582584142685,0.31175538897514343,0.41072387201711535,6.75,0.0633118562400341,0.22494694590568542,0,-0.1335582584142685,0,0,6.75,0.41072387201711535
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.24053575098514557,0.30638405680656433,0.04094247310422361,7.75,0.22246252745389938,0.30089902877807617,0,0.24053575098514557,0,0,7.75,0.04094247310422361
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.38379788398742676,-0.35670819878578186,0.23743098229169846,2.75,0.2507741302251816,0.36102432012557983,0,-0.38379788398742676,0,0,2.75,0.23743098229169846
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.28692692145705223,0.014708884060382843,0.3610383791674394,10.75,0.04040827974677086,0.16945259273052216,0,-0.28692692145705223,0,0,10.75,0.3610383791674394
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.31708259880542755,0.33151674270629883,0.2969694840721786,6.25,0.4946020245552063,0.504760205745697,0,0.31708259880542755,0,0,6.25,0.2969694840721786
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.23045933991670609,-0.1208934634923935,0.3766542375087738,3.75,0.2694433629512787,0.3001534938812256,0,-0.23045933991670609,0,0,3.75,0.3766542375087738
Qwen2.5-7B-Instruct,2,medqa,,0,1,0.1636868491768837,0.19972029328346252,0.2903764024376869,5.25,0.19922569137997925,0.39502424001693726,0,0.1636868491768837,0,0,5.25,0.2903764024376869
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.13965653348714113,-0.018894890323281288,0.24981736006157007,11.375,0.053628782741725445,0.09545011818408966,0,-0.13965653348714113,0,0,11.375,0.24981736006157007
Qwen2.5-7B-Instruct,2,medqa,,0,1,-0.24693118454888463,0.011934480629861355,0.0898945541230205,12.25,0.1811673636548221,0.3492639660835266,0,-0.24693118454888463,0,0,12.25,0.0898945541230205
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.28836195170879364,-0.11789664626121521,0.22689554188400507,5.5,0.008185559883713722,0.07372239977121353,0,-0.28836195170879364,0,0,5.5,0.22689554188400507
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.33624932169914246,-0.2710570991039276,0.4638721253722906,5.0,0.19905494898557663,0.2464533895254135,0,-0.33624932169914246,0,0,5.0,0.4638721253722906
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.07270439900457859,0.13829293847084045,0.2541848173132166,8.5,0.18262708187103271,0.25006788969039917,0,0.07270439900457859,0,0,8.5,0.2541848173132166
Qwen2.5-7B-Instruct,2,medqa,,1,1,0.3724246397614479,0.49559730291366577,0.22197873960249126,7.5,0.09612794872373343,0.1648494154214859,0,0.3724246397614479,0,0,7.5,0.22197873960249126
Qwen2.5-7B-Instruct,2,medqa,,1,1,-0.014704699628055096,0.029126713052392006,0.10139867104589939,3.25,0.19521979987621307,0.3225872218608856,0,-0.014704699628055096,0,0,3.25,0.10139867104589939
