model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.10606751590967178,0.39926013350486755,0.5281035825610161,0.625,0.06547735631465912,0.2082829475402832,0
Llama-3.1-8B-Instruct,0,mmlu,,0,0,0.2064782790839672,0.4809510111808777,0.3907741496223025,0.125,0.15063358843326569,0.227828711271286,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.23200798779726028,0.39321595430374146,0.06178040150552988,4.75,0.06223267689347267,0.14366447925567627,0
Llama-3.1-8B-Instruct,0,mmlu,,0,0,0.21948342164978385,0.45321333408355713,0.019626826280727983,6.125,0.04372670594602823,0.07669003307819366,0
Llama-3.1-8B-Instruct,0,mmlu,,1,1,0.34464405477046967,0.35953670740127563,0.24422676861286163,4.625,0.10288671310991049,0.21410390734672546,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.12324360385537148,0.3352563977241516,0.35767613269854337,0.625,0.10550903156399727,0.11944954097270966,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.2818439453840256,0.3877129852771759,0.024679471272975206,6.0,0.05724618397653103,0.13529008626937866,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.2507026642560959,0.2789662182331085,0.046565614407882094,4.125,0.047780657187104225,0.07324375957250595,0
Llama-3.1-8B-Instruct,0,mmlu,,1,1,0.1527834702283144,0.3495181202888489,0.4378355722874403,1.5,0.18609700724482536,0.2569301128387451,0
Llama-3.1-8B-Instruct,0,mmlu,,1,1,0.18900513648986816,0.26952609419822693,0.35990331321954727,2.125,0.14367248862981796,0.1644734889268875,0
Llama-3.1-8B-Instruct,0,mmlu,,0,1,0.24113386869430542,0.5824704766273499,0.5803605811670423,0.5,0.10122380405664444,0.10744370520114899,0
Llama-3.1-8B-Instruct,0,mmlu,,0,0,0.08330289274454117,0.3158271908760071,0.521416213363409,0.25,0.12093906477093697,0.17993029952049255,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.18239770829677582,0.29262760281562805,0.01731517817825079,5.625,0.004640284925699234,0.04530702903866768,0
Llama-3.1-8B-Instruct,0,mmlu,,0,1,0.045147933065891266,0.24993491172790527,0.5968302711844444,1.25,0.16060369089245796,0.22963722050189972,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.2644422799348831,0.39408695697784424,0.0110680072393734,5.875,0.013036796823143959,0.07017888873815536,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.25742243975400925,0.3348439931869507,0.01946396566927433,6.5,0.064495163038373,0.14954833686351776,0
