model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.145335391163826,0.5370562672615051,0.34871016442775726,4.0,0.3653178084641695,0.676738440990448,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.26022810861468315,0.4057559669017792,0.49353983311448246,9.625,0.27180569991469383,0.45115751028060913,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.13855383545160294,0.49928516149520874,0.20060947648016736,10.125,0.29499805346131325,0.5739613175392151,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,-0.004626050591468811,0.3230094015598297,0.2926602102816105,4.25,0.1394176110625267,0.16684652864933014,0
Qwen2.5-7B-Instruct,0,mmlu,,0,0,0.11801061034202576,0.48038968443870544,0.03751300723524764,10.375,0.3093666806817055,0.42155250906944275,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,-0.16685190796852112,0.35432010889053345,0.8337772488594055,1.5,0.13029249012470245,0.16811925172805786,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.24529504030942917,0.2571996748447418,0.35240853568393504,12.25,0.19611503183841705,0.27384984493255615,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,-0.4209095686674118,0.29653993248939514,0.011430287617258728,9.75,0.1873636469244957,0.20816344022750854,0
Qwen2.5-7B-Instruct,0,mmlu,,0,0,-0.00947742909193039,0.2184031903743744,0.2186118216509385,14.75,0.25525853782892227,0.3661501407623291,0
Qwen2.5-7B-Instruct,0,mmlu,,0,1,-0.059107184410095215,0.25647416710853577,0.3404809385538101,0.75,0.18509125709533691,0.2879846692085266,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.29197973012924194,0.6493841409683228,0.25004012430872535,14.375,0.1435277834534645,0.17036312818527222,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.06403796374797821,0.48696592450141907,0.25645759352482855,7.5,0.3766729459166527,0.5718163847923279,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,-0.029399484395980835,0.5336182117462158,0.024031770473811775,9.5,0.14709586650133133,0.18631237745285034,0
Qwen2.5-7B-Instruct,0,mmlu,,0,1,0.3575732856988907,0.4019351601600647,0.31908515840768814,2.75,0.28186844382435083,0.5458084344863892,0
Qwen2.5-7B-Instruct,0,mmlu,,1,1,0.2050585150718689,0.2575109302997589,0.08719877904513851,8.875,0.11784760653972626,0.13162165880203247,0
Qwen2.5-7B-Instruct,0,mmlu,,1,1,-0.2080385684967041,0.23720204830169678,0.32120883258176036,11.0,0.2134823501110077,0.3100953996181488,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,-0.10229938849806786,0.09980187565088272,0.15925454522948712,2.25,0.39954909682273865,0.6485730409622192,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.1999310478568077,0.5641246438026428,0.28847738507784015,14.5,0.20159802585840225,0.21673206984996796,0
Qwen2.5-7B-Instruct,0,mmlu,,1,1,0.043029919266700745,0.43988728523254395,0.10107934661209583,3.5,0.29953836649656296,0.45500248670578003,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.1618281677365303,0.4994976222515106,0.3475386177015025,9.75,0.2003391608595848,0.31963402032852173,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,-0.15388111770153046,0.37904390692710876,0.38795082977731,14.25,0.1615779846906662,0.16904908418655396,0
Qwen2.5-7B-Instruct,0,mmlu,,0,1,-0.10111445188522339,0.52604740858078,0.11120068281888962,5.0,0.28660595417022705,0.31437698006629944,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,-0.05899436492472887,0.015081590041518211,0.330209860985633,8.75,0.26017115637660027,0.4023640751838684,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.026580333709716797,0.5346996188163757,0.34511014061035894,15.125,0.15865865349769592,0.18752852082252502,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.15913277864456177,0.5516072511672974,0.7477133896077248,14.125,0.20694292522966862,0.3655582070350647,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,-0.13339898735284805,0.0858326405286789,0.0422002668492496,11.875,0.1869755107909441,0.3619089424610138,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.08606395125389099,0.22795823216438293,0.2521977461874485,4.25,0.09777247440069914,0.167627215385437,0
Qwen2.5-7B-Instruct,0,mmlu,,1,1,0.21394790336489677,0.5126001238822937,0.08269229903817177,4.75,0.21882393956184387,0.25762131810188293,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.3434084579348564,0.9080933332443237,0.29215093794976355,18.75,0.0853097049985081,0.16527768969535828,0
Qwen2.5-7B-Instruct,0,mmlu,,1,0,0.34140078723430634,0.4167979657649994,0.00268401193761747,15.25,0.3165011629462242,0.5512027144432068,0
