model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit,avg_proj
Qwen3-8B,0,medqa,,1,1,-1.3165104924701154,0.00031579751521348953,0.430327445268631,3.0,0.25506025925278664,0.5718345642089844,0,-1.3165104924701154
Qwen3-8B,0,medqa,,1,1,-1.4342018961906433,-0.30985987186431885,0.6736487448215485,0.25,0.22932008653879166,0.28864872455596924,0,-1.4342018961906433
Qwen3-8B,0,medqa,,1,1,-1.1953837890177965,0.05952238664031029,0.3712146580219269,3.875,0.29604048654437065,0.4768608808517456,0,-1.1953837890177965
Qwen3-8B,0,medqa,,1,1,-1.6110790818929672,-0.39792105555534363,0.8441907465457916,0.25,0.18735537258908153,0.38415592908859253,0,-1.6110790818929672
Qwen3-8B,0,medqa,,1,1,-1.851784497499466,-0.8745883107185364,0.1261254958808422,5.75,0.1289565283805132,0.2987964451313019,0,-1.851784497499466
Qwen3-8B,0,medqa,,1,1,-1.5404942780733109,-0.3677741587162018,0.40587025694549084,5.75,0.1953144147992134,0.4689488112926483,0,-1.5404942780733109
Qwen3-8B,0,medqa,,0,1,-1.4147467575967312,-0.11622690409421921,0.4634879007935524,5.25,0.1046273224055767,0.3202609419822693,0,-1.4147467575967312
Qwen3-8B,0,medqa,,1,1,-1.1547888200730085,0.04104596748948097,0.3246362414211035,7.625,0.17211323231458664,0.3013128936290741,0,-1.1547888200730085
Qwen3-8B,0,medqa,,0,1,-1.7468034327030182,-0.6397257447242737,0.2551083043217659,4.25,0.22051122039556503,0.3462623953819275,0,-1.7468034327030182
Qwen3-8B,0,medqa,,1,1,-1.6552299857139587,-0.650149941444397,0.7452453970909119,0.0,0.18162278458476067,0.3398588299751282,0,-1.6552299857139587
Qwen3-8B,0,medqa,,0,1,-1.5311149507761002,-0.42638853192329407,0.3706963509321213,2.875,0.25782085582613945,0.4657088816165924,0,-1.5311149507761002
Qwen3-8B,0,medqa,,1,1,-1.2460661297664046,-0.012850118800997734,0.3125510811805725,3.875,0.1766681969165802,0.28498929738998413,0,-1.2460661297664046
Qwen3-8B,0,medqa,,0,1,-1.4452555775642395,-0.4508906602859497,0.3855572920292616,5.0,0.11368427984416485,0.2620418667793274,0,-1.4452555775642395
Qwen3-8B,0,medqa,,1,1,-1.343310832977295,-0.14038515090942383,0.23341385275125504,4.125,0.13987963646650314,0.43067583441734314,0,-1.343310832977295
Qwen3-8B,0,medqa,,1,1,-1.2579224072396755,-0.1181173250079155,0.48531222343444824,1.5,0.2825995683670044,0.3571133613586426,0,-1.2579224072396755
Qwen3-8B,0,medqa,,0,1,-1.7434203326702118,-0.8113242983818054,0.34249497950077057,2.25,0.1508338265120983,0.3599824905395508,0,-1.7434203326702118
Qwen3-8B,0,medqa,,1,1,-1.5201317071914673,-0.5445892810821533,0.3624599948525429,3.25,0.14042561501264572,0.351321280002594,0,-1.5201317071914673
Qwen3-8B,0,medqa,,1,1,-1.6581133306026459,-0.6868519186973572,0.3332730829715729,2.75,0.2891584113240242,0.35067078471183777,0,-1.6581133306026459
Qwen3-8B,0,medqa,,1,1,-0.730027511715889,0.360199898481369,0.3699952964670956,6.875,0.15582381770946085,0.3166319727897644,0,-0.730027511715889
Qwen3-8B,0,medqa,,1,1,-1.23952516913414,-0.26838821172714233,0.2775648161768913,5.0,0.23734726011753082,0.3913779556751251,0,-1.23952516913414
Qwen3-8B,0,medqa,,0,1,-1.3789882212877274,-0.17833080887794495,0.5356639623641968,2.625,0.10569957084953785,0.22696681320667267,0,-1.3789882212877274
Qwen3-8B,0,medqa,,1,1,-0.8868796452879906,-0.06748442351818085,0.32025787234306335,6.375,0.2665043994784355,0.3839568495750427,0,-0.8868796452879906
Qwen3-8B,0,medqa,,0,1,-1.8462113738059998,-0.7841812372207642,0.39503616839647293,3.375,0.40436384081840515,0.6235402822494507,0,-1.8462113738059998
Qwen3-8B,0,medqa,,1,1,-1.0764504373073578,-0.10765761137008667,0.15996820433065295,8.375,0.1992179285734892,0.34804046154022217,0,-1.0764504373073578
Qwen3-8B,0,medqa,,1,1,-1.166231777984649,-0.0030525261536240578,0.18734852224588394,5.125,0.2360009364783764,0.379365473985672,0,-1.166231777984649
Qwen3-8B,0,medqa,,0,1,-1.4235892668366432,-0.14872820675373077,0.6830494999885559,1.5,0.23153400607407093,0.4186260998249054,0,-1.4235892668366432
Qwen3-8B,0,medqa,,1,1,-1.43220816552639,-0.2101421058177948,0.24321607127785683,4.25,0.25547647569328547,0.4930321276187897,0,-1.43220816552639
Qwen3-8B,0,medqa,,1,1,-1.1206663772463799,0.08069135248661041,0.4249852430075407,7.5,0.18857866525650024,0.26610738039016724,0,-1.1206663772463799
Qwen3-8B,0,medqa,,1,1,-1.3111191019415855,0.09078069031238556,0.4716091454029083,2.625,0.21382921561598778,0.34577664732933044,0,-1.3111191019415855
Qwen3-8B,0,medqa,,1,1,-1.4305709078907967,-0.1380530744791031,0.42763619124889374,2.75,0.26619854010641575,0.4829641282558441,0,-1.4305709078907967
Qwen3-8B,0,medqa,,0,1,-1.295324094593525,-0.06835462152957916,0.4491243287920952,3.25,0.21476467698812485,0.3494126498699188,0,-1.295324094593525
Qwen3-8B,0,medqa,,1,1,-1.2095647528767586,0.03633032739162445,0.3954145610332489,4.25,0.15751312673091888,0.4050590991973877,0,-1.2095647528767586
Qwen3-8B,0,medqa,,1,1,-1.242975391447544,-0.13631637394428253,0.13740861229598522,6.0,0.24089531227946281,0.44003212451934814,0,-1.242975391447544
Qwen3-8B,0,medqa,,1,1,-1.4375173076987267,-0.20750074088573456,0.37675707042217255,2.375,0.32436027377843857,0.4525138735771179,0,-1.4375173076987267
Qwen3-8B,0,medqa,,1,1,-1.0942109487950802,-0.08595984429121017,0.4369512349367142,3.125,0.30072765052318573,0.4176616072654724,0,-1.0942109487950802
Qwen3-8B,0,medqa,,1,1,-1.2788322120904922,-0.17325952649116516,0.7677463591098785,0.25,0.20670033525675535,0.4214167892932892,0,-1.2788322120904922
Qwen3-8B,2,mmlu,,1,1,-0.9201807240024209,-0.0018354374915361404,0.20169637684011832,10.25,0.07178570702672005,0.268341064453125,0,-0.9201807240024209
Qwen3-8B,2,mmlu,,1,1,-1.2870747447013855,-0.34927642345428467,0.27600543200969696,5.125,0.23877186700701714,0.4023750424385071,0,-1.2870747447013855
Qwen3-8B,2,mmlu,,0,1,-1.7467086017131805,-0.442992627620697,0.4503136873245239,0.75,0.26474152505397797,0.40362629294395447,0,-1.7467086017131805
Qwen3-8B,2,mmlu,,1,1,-1.3670426786411554,-0.004722392652183771,0.46891437470912933,2.5,0.12413811311125755,0.3209046721458435,0,-1.3670426786411554
Qwen3-8B,2,mmlu,,1,0,-1.2459265291690826,-0.49319833517074585,0.24141337792389095,9.375,0.22833699733018875,0.32407423853874207,0,-1.2459265291690826
Qwen3-8B,2,mmlu,,0,1,-2.306886315345764,-1.4391388893127441,0.32114277780056,3.5,0.08808768354356289,0.21691389381885529,0,-2.306886315345764
Qwen3-8B,2,mmlu,,0,0,-1.350263088941574,-0.30752652883529663,0.36371889617294073,7.875,0.2752309590578079,0.4841664433479309,0,-1.350263088941574
Qwen3-8B,2,mmlu,,1,0,-0.7916884049773216,0.0670141726732254,0.37025885796174407,8.25,0.10332035645842552,0.24667339026927948,0,-0.7916884049773216
Qwen3-8B,2,mmlu,,1,1,-1.2656931430101395,-0.25911012291908264,0.3321850821375847,5.875,0.2533434107899666,0.3720013201236725,0,-1.2656931430101395
Qwen3-8B,2,mmlu,,0,0,-1.44739605858922,-0.07932213693857193,0.49829408526420593,1.75,0.3322861045598984,0.526535153388977,0,-1.44739605858922
Qwen3-8B,2,mmlu,,1,0,-0.8687054440379143,-0.1003638356924057,0.4067419236525893,6.75,0.17685653269290924,0.23797507584095,0,-0.8687054440379143
Qwen3-8B,2,mmlu,,0,0,-1.0342826917767525,-0.08411826193332672,0.3419297784566879,3.25,0.2669050917029381,0.44934752583503723,0,-1.0342826917767525
Qwen3-8B,2,mmlu,,0,1,-1.2952901818789542,0.014452557079494,0.5439863801002502,1.75,0.2851429171860218,0.49375733733177185,0,-1.2952901818789542
Qwen3-8B,2,mmlu,,1,0,-1.603186845779419,-0.9643120765686035,0.4153059395030141,6.0,0.19102205708622932,0.26281628012657166,0,-1.603186845779419
Qwen3-8B,2,mmlu,,1,0,-1.2241876870393753,-0.1863037645816803,0.42404693737626076,6.875,0.17702792584896088,0.31352663040161133,0,-1.2241876870393753
Qwen3-8B,2,mmlu,,1,1,-0.9373082332313061,0.07641056925058365,0.39536289701936767,9.625,0.30814218521118164,0.33417922258377075,0,-0.9373082332313061
Qwen3-8B,2,mmlu,,0,0,-1.9028495252132416,-0.8731054663658142,0.6329023092985153,0.5,0.2208089418709278,0.3275977075099945,0,-1.9028495252132416
Qwen3-8B,2,mmlu,,1,0,-1.0766618102788925,-0.04590293765068054,0.3490235994104296,10.625,0.12584154680371284,0.33327770233154297,0,-1.0766618102788925
Qwen3-8B,2,mmlu,,1,1,-1.1930560991168022,-0.19336174428462982,0.2811303222551942,6.875,0.2809900492429733,0.42609328031539917,0,-1.1930560991168022
Qwen3-8B,2,mmlu,,0,0,-1.442111611366272,-0.2879669666290283,0.383123517036438,4.125,0.1299246095586568,0.2606861889362335,0,-1.442111611366272
Qwen3-8B,2,mmlu,,1,1,-1.3133762031793594,-0.3357427418231964,0.41662459447979927,5.5,0.18735715746879578,0.28120285272598267,0,-1.3133762031793594
Qwen3-8B,2,mmlu,,1,1,-1.4149499088525772,-0.31136563420295715,0.32988062035292387,6.875,0.16229087114334106,0.4613635838031769,0,-1.4149499088525772
Qwen3-8B,2,mmlu,,0,0,-2.072709381580353,-1.0196102857589722,0.8399690389633179,0.625,0.22855021245777607,0.46743157505989075,0,-2.072709381580353
Qwen3-8B,2,mmlu,,1,0,-0.936033520847559,0.08614330738782883,0.37406738102436066,2.75,0.11284683225676417,0.2179069221019745,0,-0.936033520847559
Qwen3-8B,2,mmlu,,0,1,-1.499476421624422,0.10429789870977402,0.5100573301315308,2.25,0.2737495433539152,0.5144191384315491,0,-1.499476421624422
Qwen3-8B,2,mmlu,,0,1,-1.5603452175855637,-0.4606822431087494,0.8348550796508789,0.125,0.16163044050335884,0.24959897994995117,0,-1.5603452175855637
Qwen3-8B,2,mmlu,,1,0,-1.2149049937725067,-0.2106449007987976,0.3275022165616974,8.875,0.17054057121276855,0.44800809025764465,0,-1.2149049937725067
Qwen3-8B,2,mmlu,,1,0,-1.0070044584572315,0.023930154740810394,0.334366075694561,5.625,0.1799720823764801,0.20335690677165985,0,-1.0070044584572315
Qwen3-8B,2,mmlu,,1,0,-1.6629023253917694,-0.8921141028404236,0.40963615104556084,6.375,0.23666718043386936,0.44408872723579407,0,-1.6629023253917694
Qwen3-8B,2,mmlu,,0,0,-1.9117441773414612,-0.6868759393692017,0.9103707671165466,0.75,0.23568042367696762,0.29324615001678467,0,-1.9117441773414612
Qwen3-8B,2,mmlu,,1,0,-1.777929037809372,-0.9462751746177673,0.11818528547883034,3.625,0.1928742229938507,0.31067410111427307,0,-1.777929037809372
Qwen3-8B,2,mmlu,,1,0,-0.9980241432785988,-0.19137628376483917,0.5783773064613342,2.625,0.25067397579550743,0.4038962423801422,0,-0.9980241432785988
Qwen3-8B,2,mmlu,,1,0,-1.1306883692741394,0.07244670391082764,0.4999348004348576,8.25,0.1293030120432377,0.14645828306674957,0,-1.1306883692741394
Qwen3-8B,2,mmlu,,1,0,-1.1130780391395092,-0.09809263795614243,0.3647701896261424,8.125,0.23804109543561935,0.3707391023635864,0,-1.1130780391395092
Qwen3-8B,2,mmlu,,1,0,-0.7329550758004189,0.24533908069133759,0.41438342328183353,10.125,0.0991378128528595,0.15643884241580963,0,-0.7329550758004189
Qwen3-8B,2,mmlu,,0,0,-1.643602430820465,-0.3366333246231079,0.7270737886428833,1.0,0.1453636921942234,0.21009933948516846,0,-1.643602430820465
Qwen3-8B,2,mmlu,,1,0,-1.545724242925644,-0.36261075735092163,0.5937915444374084,2.0,0.04942815564572811,0.1418430358171463,0,-1.545724242925644
Qwen3-8B,2,mmlu,,1,0,-0.8144593685865402,0.14719632267951965,0.13900109136011451,9.5,0.1276013720780611,0.2965488135814667,0,-0.8144593685865402
Qwen3-8B,2,mmlu,,1,0,-0.9931364208459854,-0.1641853153705597,0.4546271814033389,6.0,0.15816571190953255,0.29951027035713196,0,-0.9931364208459854
Qwen3-8B,2,mmlu,,0,0,-1.1702111884951591,-0.13126634061336517,0.1387020454276353,8.5,0.2321048565208912,0.41288402676582336,0,-1.1702111884951591
Qwen3-8B,2,mmlu,,1,1,-1.2799028679728508,-0.1571422666311264,0.28469476103782654,7.0,0.2653541937470436,0.35382360219955444,0,-1.2799028679728508
Qwen3-8B,2,mmlu,,1,0,-1.0243286676704884,0.09811767190694809,0.37009964883327484,4.5,0.11364612821489573,0.24867738783359528,0,-1.0243286676704884
Qwen3-8B,2,mmlu,,1,0,-1.4559568092226982,-0.22463677823543549,0.3808800056576729,6.875,0.1970459744334221,0.3237617611885071,0,-1.4559568092226982
Qwen3-8B,2,mmlu,,1,0,-1.021608056500554,0.051885005086660385,0.4322462964337319,7.875,0.2249913588166237,0.3496730327606201,0,-1.021608056500554
Qwen3-8B,2,mmlu,,0,1,-1.0729297883808613,0.05280794948339462,0.267284769564867,4.625,0.17861820757389069,0.3357366919517517,0,-1.0729297883808613
Qwen3-8B,2,mmlu,,1,1,-1.4834644943475723,-0.4782610237598419,0.24363576993346214,5.75,0.18739574402570724,0.444528728723526,0,-1.4834644943475723
Qwen3-8B,2,mmlu,,1,1,-1.1108586937189102,-0.15927746891975403,0.30771217308938503,6.125,0.29960470646619797,0.42728936672210693,0,-1.1108586937189102
Qwen3-8B,2,mmlu,,1,0,-0.997107582166791,-0.01625731959939003,0.39608949422836304,2.75,0.11043266952037811,0.28033727407455444,0,-0.997107582166791
Qwen3-8B,2,mmlu,,1,0,-0.771355614066124,0.311400443315506,0.37614325585309416,9.25,0.22995219379663467,0.3072468936443329,0,-0.771355614066124
Qwen3-8B,2,mmlu,,1,1,-1.6059627830982208,-0.5897615551948547,0.1330917775630951,3.75,0.14900181908160448,0.31506115198135376,0,-1.6059627830982208
Qwen3-8B,2,mmlu,,1,0,-1.3593948036432266,-0.36663272976875305,0.5130246937042102,9.625,0.3101869225502014,0.49444130063056946,0,-1.3593948036432266
Qwen3-8B,2,mmlu,,1,0,-0.9328244850039482,0.14330388605594635,0.26669875904917717,7.875,0.08817998878657818,0.2373696118593216,0,-0.9328244850039482
Qwen3-8B,2,mmlu,,1,1,-1.7997314631938934,-0.95321124792099,0.2904481254518032,4.125,0.2848416604101658,0.4650214910507202,0,-1.7997314631938934
Qwen3-8B,2,mmlu,,1,0,-1.1641716584563255,-0.2287229746580124,0.4184086099267006,3.75,0.2728206031024456,0.45918816328048706,0,-1.1641716584563255
Qwen3-8B,2,mmlu,,1,0,-0.9020582055673003,-0.020175499841570854,0.1842341423034668,6.625,0.26050813496112823,0.4499056339263916,0,-0.9020582055673003
Qwen3-8B,2,mmlu,,1,0,-0.414945483739887,0.9777431488037109,0.44370793345530857,9.875,0.05145844391414097,0.3589801788330078,0,-0.414945483739887
Qwen3-8B,2,mmlu,,1,0,-1.1227670311927795,-0.2707475423812866,0.22047285037115216,7.5,0.31972861662507057,0.575144350528717,0,-1.1227670311927795
Qwen3-8B,2,mmlu,,1,0,-1.0014369152486324,0.05390412360429764,0.5175048223463818,9.375,0.255120150744915,0.3222770392894745,0,-1.0014369152486324
Qwen3-8B,2,mmlu,,1,1,-1.8916055858135223,-0.6286153197288513,0.38463588058948517,3.0,0.3058962505310774,0.5727853178977966,0,-1.8916055858135223
Qwen3-8B,2,mmlu,,1,0,-0.7783388942480087,0.2246963083744049,0.3819333487190306,8.375,0.037749990820884705,0.17451143264770508,0,-0.7783388942480087
Qwen3-8B,2,mmlu,,1,0,-1.011505912989378,-0.09210755676031113,0.2854055892676115,7.375,0.10311338189058006,0.2033487856388092,0,-1.011505912989378
Qwen3-8B,2,mmlu,,1,0,-0.9593571983277798,0.11818898469209671,0.2285192906856537,4.75,0.24318371899425983,0.46030187606811523,0,-0.9593571983277798
Qwen3-8B,2,mmlu,,0,1,-1.773770272731781,-0.6830016374588013,0.5633878409862518,1.375,0.2561526261270046,0.401760458946228,0,-1.773770272731781
Qwen3-8B,2,mmlu,,1,0,-0.7279215604066849,0.2740965783596039,0.28870131517760456,9.25,0.18191051855683327,0.2558823525905609,0,-0.7279215604066849
Qwen3-8B,2,mmlu,,0,0,-1.569197103381157,-0.38697656989097595,0.45088477432727814,2.75,0.21199985593557358,0.3437362015247345,0,-1.569197103381157
Qwen3-8B,2,mmlu,,0,0,-1.4393793940544128,-0.3939284086227417,0.48098213225603104,3.75,0.21757975220680237,0.33863452076911926,0,-1.4393793940544128
Qwen3-8B,2,mmlu,,1,0,-0.9970383420586586,-0.13468284904956818,0.44683171063661575,7.875,0.11980160512030125,0.23915627598762512,0,-0.9970383420586586
Qwen3-8B,2,mmlu,,0,1,-1.7000340819358826,-0.5805157423019409,0.3196716904640198,4.5,0.27448366582393646,0.5990161895751953,0,-1.7000340819358826
Qwen3-8B,2,mmlu,,1,0,-1.2456596195697784,-0.21395999193191528,0.453664094209671,3.125,0.1978561244904995,0.32950806617736816,0,-1.2456596195697784
Qwen3-8B,2,mmlu,,1,0,-0.36317675455939025,0.8137262463569641,0.3475648836969185,11.25,0.10567195533076301,0.3009493947029114,0,-0.36317675455939025
Qwen3-8B,2,mmlu,,1,0,-1.4718967229127884,-0.45749369263648987,0.800651490688324,0.25,0.2636881251819432,0.5185985565185547,0,-1.4718967229127884
Qwen3-8B,2,mmlu,,0,0,-1.1653452850878239,-0.010603375732898712,0.8337053656578064,0.0,0.2198041006922722,0.3569629490375519,0,-1.1653452850878239
Qwen3-8B,2,mmlu,,0,1,-1.40069180727005,-0.5123304128646851,0.6455784142017365,1.25,0.39064960181713104,0.6564605236053467,0,-1.40069180727005
Qwen3-8B,2,mmlu,,1,1,-1.1660204194486141,0.04580778628587723,0.298682302236557,4.75,0.25867947190999985,0.38757461309432983,0,-1.1660204194486141
Qwen3-8B,2,mmlu,,0,0,-1.462966874241829,-0.3624841272830963,0.6422059834003448,0.125,0.11795586347579956,0.15446487069129944,0,-1.462966874241829
Qwen3-8B,2,mmlu,,1,1,-1.5662454068660736,-0.5845827460289001,0.34237640211358666,6.75,0.2976846322417259,0.42963501811027527,0,-1.5662454068660736
Qwen3-8B,2,mmlu,,0,1,-1.9618181586265564,-0.4030112028121948,0.5908773392438889,0.5,0.19905276596546173,0.4390927851200104,0,-1.9618181586265564
Qwen3-8B,2,mmlu,,1,0,-1.1145067550241947,-0.06569225341081619,0.5223083684104495,9.625,0.21418461576104164,0.33025074005126953,0,-1.1145067550241947
Qwen3-8B,2,mmlu,,0,0,-1.5495297014713287,-0.34444648027420044,0.9168497323989868,0.75,0.2369212880730629,0.3346771001815796,0,-1.5495297014713287
Qwen3-8B,2,mmlu,,0,1,-1.259065791964531,-0.2896305024623871,0.45266322791576385,4.75,0.1950378306210041,0.36304837465286255,0,-1.259065791964531
Qwen3-8B,2,mmlu,,0,0,-1.2744563296437263,-0.20764388144016266,0.48890168964862823,2.5,0.22147510200738907,0.3134819269180298,0,-1.2744563296437263
Qwen3-8B,2,mmlu,,1,0,-1.242833886295557,-0.09331495314836502,0.49172405898571014,3.0,0.2762308716773987,0.33877211809158325,0,-1.242833886295557
Qwen3-8B,2,mmlu,,1,1,-1.0206406489014626,0.12291757762432098,0.18875273084267974,7.5,0.18476399779319763,0.20401880145072937,0,-1.0206406489014626
Qwen3-8B,2,mmlu,,0,0,-1.093052001670003,-0.05893916264176369,0.3607548379804939,7.25,0.36396198719739914,0.5080945491790771,0,-1.093052001670003
Qwen3-8B,2,mmlu,,1,0,-1.2033598497509956,-0.06779409945011139,0.22077470482327044,9.875,0.14279074221849442,0.34891819953918457,0,-1.2033598497509956
Qwen3-8B,2,mmlu,,0,0,-1.1879899427294731,-0.18236778676509857,0.561720035970211,3.125,0.10215800255537033,0.12456901371479034,0,-1.1879899427294731
Qwen3-8B,2,mmlu,,1,1,-0.7779627293348312,0.24581673741340637,0.41440002527087927,7.25,0.194840669631958,0.2682468891143799,0,-0.7779627293348312
Qwen3-8B,2,mmlu,,1,0,-1.333386704325676,-0.29443487524986267,0.7785421311855316,0.375,0.0981648787856102,0.29294663667678833,0,-1.333386704325676
Qwen3-8B,2,mmlu,,1,1,-1.1840830445289612,0.30164945125579834,0.36096422688569874,8.5,0.24383459240198135,0.32024234533309937,0,-1.1840830445289612
Qwen3-8B,2,mmlu,,1,0,-1.876484215259552,-0.8699272871017456,0.2733963169157505,4.375,0.2931164279580116,0.37147825956344604,0,-1.876484215259552
Qwen3-8B,2,mmlu,,1,0,-0.7189781367778778,0.52701336145401,0.42876052111387253,4.5,0.1678925221785903,0.3185954689979553,0,-0.7189781367778778
Qwen3-8B,2,mmlu,,1,0,-0.8831534814089537,0.049716029316186905,0.46130084339529276,7.5,0.11479492671787739,0.1804705560207367,0,-0.8831534814089537
Qwen3-8B,2,mmlu,,1,0,-1.5726576894521713,-0.274062842130661,0.6446414589881897,1.25,0.48022323846817017,0.48139676451683044,0,-1.5726576894521713
Qwen3-8B,2,mmlu,,1,1,-1.253651037812233,-0.34521153569221497,0.2904219925403595,7.25,0.1806623339653015,0.2872721254825592,0,-1.253651037812233
Qwen3-8B,2,mmlu,,1,0,-0.9741144087165594,-0.04295025393366814,0.25600805692374706,6.5,0.17156202904880047,0.321155309677124,0,-0.9741144087165594
Qwen3-8B,2,mmlu,,0,0,-1.2748887613415718,-0.16817308962345123,0.4845796972513199,3.25,0.15787485986948013,0.246895894408226,0,-1.2748887613415718
Qwen3-8B,2,mmlu,,1,0,-1.398673914372921,-0.1890449970960617,0.492806077003479,3.75,0.140806183218956,0.2122258096933365,0,-1.398673914372921
Qwen3-8B,2,mmlu,,1,0,-1.2931540608406067,-0.12884581089019775,0.32672057021409273,6.125,0.38480760529637337,0.6580761075019836,0,-1.2931540608406067
Qwen3-8B,2,mmlu,,0,0,-1.5420134216547012,-0.3289542496204376,0.7346203625202179,0.75,0.1049509234726429,0.2910120189189911,0,-1.5420134216547012
Qwen3-8B,2,mmlu,,1,0,-0.9575193552300334,-0.021829133853316307,0.3219570182263851,4.25,0.2407280057668686,0.4166727364063263,0,-0.9575193552300334
Qwen3-8B,2,medqa,,1,1,-1.4657172858715057,-0.47415846586227417,0.3028069455176592,6.75,0.3159748762845993,0.3472732901573181,0,-1.4657172858715057
Qwen3-8B,2,medqa,,0,1,-1.1468303422443569,0.01012058649212122,0.28241615928709507,6.25,0.15278949961066246,0.3629547655582428,0,-1.1468303422443569
Qwen3-8B,2,medqa,,1,1,-1.1858499944210052,-0.309489905834198,0.2902817055583,4.25,0.12785248644649982,0.22475554049015045,0,-1.1858499944210052
Qwen3-8B,2,medqa,,1,1,-1.2386432625353336,-0.08833736926317215,0.4295576624572277,5.125,0.1903572604060173,0.31638872623443604,0,-1.2386432625353336
Qwen3-8B,2,medqa,,1,1,-1.157061543315649,-0.10292857140302658,0.3679861957207322,5.625,0.3109043911099434,0.44750499725341797,0,-1.157061543315649
Qwen3-8B,2,medqa,,0,1,-1.5033228397369385,-0.389418363571167,0.5279715955257416,0.75,0.2676299810409546,0.35203176736831665,0,-1.5033228397369385
Qwen3-8B,2,medqa,,1,1,-0.9027382619678974,0.05491676181554794,0.3131962907500565,7.875,0.22335999459028244,0.2921648919582367,0,-0.9027382619678974
Qwen3-8B,2,medqa,,0,1,-1.53886878490448,-0.30707359313964844,0.5641338974237442,1.875,0.16578640416264534,0.288663387298584,0,-1.53886878490448
Qwen3-8B,2,medqa,,1,1,-0.8379905521869659,0.12731081247329712,0.21836757427081466,7.125,0.2698867805302143,0.43022048473358154,0,-0.8379905521869659
Qwen3-8B,2,medqa,,0,1,-1.4785274416208267,-0.490177184343338,0.6899629831314087,0.5,0.22465841472148895,0.3234334886074066,0,-1.4785274416208267
Qwen3-8B,2,medqa,,1,1,-1.2387318760156631,-0.1592121422290802,0.2615059092640877,3.75,0.2109746215865016,0.420245498418808,0,-1.2387318760156631
Qwen3-8B,2,medqa,,1,1,-1.4449457544833422,-0.04736793413758278,0.24151047319173813,3.75,0.21517004631459713,0.45533132553100586,0,-1.4449457544833422
Qwen3-8B,2,medqa,,0,1,-1.3121212124824524,-0.3497990369796753,0.23052170872688293,4.375,0.24307219311594963,0.5109023451805115,0,-1.3121212124824524
Qwen3-8B,2,medqa,,1,1,-1.460952639579773,-0.5063793659210205,0.595442533493042,0.5,0.3111182823777199,0.548913836479187,0,-1.460952639579773
Qwen3-8B,2,medqa,,0,1,-1.2461950182914734,-0.46527016162872314,0.17545467615127563,5.375,0.1366608403623104,0.25246095657348633,0,-1.2461950182914734
Qwen3-8B,2,medqa,,1,1,-1.4485145509243011,-0.5081512331962585,0.259377833455801,5.75,0.15396108850836754,0.2444579303264618,0,-1.4485145509243011
Qwen3-8B,2,medqa,,1,1,-0.8247489570640028,0.007762623019516468,0.14922112226486206,6.625,0.13209316786378622,0.2878759503364563,0,-0.8247489570640028
Qwen3-8B,2,medqa,,1,1,-0.9103464912623167,-0.04685613140463829,0.23601952893659472,7.0,0.17861950397491455,0.44082942605018616,0,-0.9103464912623167
Qwen3-8B,2,medqa,,1,1,-1.2385017685592175,-0.0964634045958519,0.4712487906217575,2.0,0.19184126472100616,0.38948294520378113,0,-1.2385017685592175
Qwen3-8B,2,medqa,,0,1,-1.642414703965187,-0.40569475293159485,0.831656277179718,0.5,0.20371470879763365,0.43079298734664917,0,-1.642414703965187
Qwen3-8B,2,medqa,,1,1,-0.5971707552671432,0.2919906675815582,0.13182687107473612,7.25,0.14762673783116043,0.2996741235256195,0,-0.5971707552671432
Qwen3-8B,2,medqa,,1,1,-1.631322205066681,-0.6922086477279663,0.33513379096984863,2.375,0.3317876607179642,0.43951329588890076,0,-1.631322205066681
Qwen3-8B,2,medqa,,0,1,-1.3191575901582837,-0.015911081805825233,0.26250945031642914,5.125,0.20847787708044052,0.31524986028671265,0,-1.3191575901582837
Qwen3-8B,2,medqa,,1,1,-1.2891138941049576,-0.31450584530830383,0.3127656802535057,5.375,0.13905245438218117,0.21290996670722961,0,-1.2891138941049576
Qwen3-8B,2,medqa,,1,1,-0.7908885069191456,0.11535938829183578,0.5198720823973417,6.125,0.13266365230083466,0.3236275613307953,0,-0.7908885069191456
Qwen3-8B,2,medqa,,0,1,-1.1762040685862303,-0.0540907047688961,0.5003670156002045,1.625,0.2818925753235817,0.48634687066078186,0,-1.1762040685862303
Qwen3-8B,2,medqa,,0,1,-1.6229922771453857,-0.49781131744384766,0.5765997022390366,0.75,0.26490459963679314,0.4846060276031494,0,-1.6229922771453857
Qwen3-8B,2,medqa,,0,1,-0.9600683525204659,0.18490241467952728,0.3042483925819397,5.25,0.2476325985044241,0.4569728374481201,0,-0.9600683525204659
Qwen3-8B,2,medqa,,1,1,-1.4707732796669006,-0.4265490770339966,0.2037939839065075,4.875,0.25331737473607063,0.442024290561676,0,-1.4707732796669006
Qwen3-8B,2,medqa,,1,1,-1.2695352286100388,0.06326404213905334,0.807103767991066,1.125,0.12204453349113464,0.3739342987537384,0,-1.2695352286100388
Qwen3-8B,2,medqa,,1,1,-0.8765841573476791,0.19492653012275696,0.12386082904413342,7.375,0.2589425351470709,0.4749608039855957,0,-0.8765841573476791
Qwen3-8B,2,medqa,,1,1,-1.4554088860750198,-0.4281088411808014,0.44755115639418364,7.375,0.13959891349077225,0.16868339478969574,0,-1.4554088860750198
