model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Qwen3-8B,0,mmlu,,1,1,7.6398725509643555,10.004594802856445,0.3552967814030126,8.5,0.23741640150547028,0.3076034188270569,0
Qwen3-8B,0,mmlu,,1,0,8.155261039733887,11.065689086914062,0.24809592217206955,4.25,0.32482901215553284,0.43631666898727417,0
Qwen3-8B,0,mmlu,,1,0,8.049151182174683,11.065688133239746,0.4175422564148903,4.875,0.16798295266926289,0.3194279372692108,0
Qwen3-8B,0,mmlu,,1,0,7.776298761367798,10.429032325744629,0.46134721022099257,7.625,0.11532982252538204,0.18154366314411163,0
Qwen3-8B,0,mmlu,,1,0,4.8810296058654785,9.762059211730957,0.6122588217258453,1.5,0.5399610251188278,0.5967064499855042,0
Qwen3-8B,0,mmlu,,1,1,4.926505088806152,5.002297401428223,0.29473540652543306,7.25,0.16879827901721,0.2636217474937439,0
Qwen3-8B,0,mmlu,,1,0,8.337162494659424,10.914103507995605,0.2831943118944764,6.625,0.17111047450453043,0.32096177339553833,0
Qwen3-8B,0,mmlu,,0,0,7.503446102142334,10.004594802856445,0.4870728552341461,3.375,0.15718666836619377,0.24567541480064392,0
Qwen3-8B,0,mmlu,,1,0,9.853010416030884,14.491504669189453,0.48821036517620087,3.75,0.17210233211517334,0.27157479524612427,0
Qwen3-8B,0,mmlu,,1,0,10.368398427963257,15.037209510803223,0.3391470042988658,6.0,0.3074549771845341,0.5355443358421326,0
Qwen3-8B,0,mmlu,,0,0,8.003675937652588,10.823152542114258,0.718934178352356,0.75,0.10546456277370453,0.29252737760543823,0
Qwen3-8B,0,mmlu,,1,0,7.7459821701049805,10.24713134765625,0.32711508125066757,4.5,0.24087893962860107,0.4158725440502167,0
Qwen3-8B,0,medqa,,1,1,8.094626426696777,10.459348678588867,0.3083054297603667,6.75,0.31591132283210754,0.34738385677337646,0
Qwen3-8B,0,medqa,,0,1,10.353240251541138,15.310062408447266,0.30217229202389717,6.125,0.13054394721984863,0.31849175691604614,0
Qwen3-8B,0,medqa,,1,1,10.307764291763306,15.219110488891602,0.281829372048378,4.375,0.12884651590138674,0.22646662592887878,0
Qwen3-8B,0,medqa,,1,1,9.716584205627441,14.006433486938477,0.43981178663671017,5.125,0.18985480070114136,0.3155743181705475,0
Qwen3-8B,0,medqa,,1,1,7.791457176208496,10.095545768737793,0.3680483642965555,5.625,0.29091618955135345,0.4073583781719208,0
Qwen3-8B,0,medqa,,0,1,10.444190740585327,15.5222806930542,0.5257617980241776,0.75,0.26638267934322357,0.35041263699531555,0
Qwen3-8B,0,medqa,,1,1,10.262289047241211,14.76435661315918,0.2983226007781923,7.75,0.26673005521297455,0.37879064679145813,0
Qwen3-8B,0,medqa,,0,1,8.094626903533936,10.519983291625977,0.5706908106803894,2.0,0.15645531937479973,0.2877577543258667,0
Qwen3-8B,0,medqa,,1,1,10.671567678451538,15.552597045898438,0.24765354627743363,7.0,0.24114476144313812,0.37368109822273254,0
Qwen3-8B,0,medqa,,0,1,10.33808159828186,14.97657585144043,0.6972938179969788,0.5,0.1465419279411435,0.32390978932380676,0
Qwen3-8B,0,medqa,,1,1,7.427653551101685,9.640790939331055,0.29862578213214874,3.625,0.21049837628379464,0.4195950925350189,0
Qwen3-8B,0,medqa,,1,1,10.489666223526001,15.097843170166016,0.24682586640119553,3.75,0.21474700141698122,0.4558795392513275,0
Qwen3-8B,0,medqa,,0,1,7.958200693130493,10.216814041137695,0.24115455523133278,4.375,0.2880779653787613,0.49499380588531494,0
Qwen3-8B,0,medqa,,1,1,8.38263750076294,11.096004486083984,0.5936008393764496,0.5,0.2829333283007145,0.5435821413993835,0
Qwen3-8B,0,medqa,,0,1,10.247130632400513,14.946258544921875,0.14003895223140717,5.375,0.13689305074512959,0.25299718976020813,0
Qwen3-8B,0,medqa,,1,1,5.820855140686035,6.275609493255615,0.2577865421772003,5.875,0.1550874449312687,0.24582424759864807,0
Qwen3-8B,0,medqa,,1,1,10.444190740585327,15.279745101928711,0.17195139825344086,6.625,0.13157118577510118,0.28819596767425537,0
Qwen3-8B,0,medqa,,1,1,8.2158944606781,10.489665985107422,0.2499167136847973,6.75,0.22550305724143982,0.44116079807281494,0
Qwen3-8B,0,medqa,,1,1,10.413873672485352,15.340378761291504,0.49959954619407654,2.0,0.15144346933811903,0.3266962170600891,0
Qwen3-8B,0,medqa,,0,1,8.124943971633911,10.883787155151367,0.8306027799844742,0.5,0.2035752721130848,0.43004536628723145,0
Qwen3-8B,0,medqa,,1,1,10.262288808822632,14.91594123840332,0.146028446033597,7.125,0.1456359855365008,0.29614049196243286,0
